Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	Vicinamibacteraceae	Luteitalea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	Vicinamibacteraceae	Vicinamibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	Vicinamibacteraceae	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	NA	NA	0	0	0	0	0	0	0	0	0	0	0.0041289043952187285	0.019696671262556628	0	0	0	0	0	0	0	0
Bacteria	Actinobacteriota	Acidimicrobiia	Actinomarinales	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinobacteriota	Acidimicrobiia	IMCC26256	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Iamiaceae	Iamia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	Ilumatobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Microtrichaceae	IMCC26207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Microtrichaceae	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinobacteriota	Actinobacteria	0319-7L14	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	0	0	0	0	0	0	0	0	0.013265825023767936	0	0	0	0.001455731213788686	0	0	0	0	9.250950535167488e-4	0	0
Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Actinomycetaceae	F0332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Actinomycetaceae	Flaviflexus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Actinomycetaceae	Mobiluncus	0	0	0	0	0	0	0	0.0013193482419684675	0	0.5797655453618756	0	0	0	0.006231500233681259	0	0	0	0	0.005916809656233359	0
Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Actinomycetaceae	Trueperella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Actinomycetaceae	Varibaculum	0	0	0.0012772044548891386	0.0029689154551842214	0	0	0	0	0.06632912511883968	0.1656472986748216	0.0020644521976093642	0.029545006893834942	0	0	0	0.03188944990698911	0	0	0.017750428968700077	0
Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Actinomycetaceae	NA	0.016301247045398974	0.054503909607362226	0.0025544089097782772	0	0	0.010714668381013608	0	0.04749653671086483	0.1503460169360366	0.0191131498470948	0.006193356592828093	0.026262228350075505	0	0.015578750584203147	0.004827885868778062	0	0	0	0.005916809656233359	0
Bacteria	Actinobacteriota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Aeriscardovia	0	0	0	0	0	0	0	0	0	0	0	0.036110563981353816	0	0	0	0	0	0	0	0
Bacteria	Actinobacteriota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Alloscardovia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.029584048281166793	0
Bacteria	Actinobacteriota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	0	0	0	0	0	0	0	0	0	0	0.010322260988046821	0.006565557087518876	0	0.0031157501168406296	0	0	0	0	0.21892195728063427	0
Bacteria	Actinobacteriota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bombiscardovia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinobacteriota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Gardnerella	0.10595810579509334	64.36178018153994	0.0025544089097782772	0.6501924846853444	0.012112403100775194	0.04285867352405443	29.48717948717949	52.38340259911603	15.8460279908908	0.0509683995922528	0.3365057082103263	10.93165255071893	0.1877893265787405	2.910110609129148	3.2765252096107114	0.015944724953494555	0.5648604269293924	0.02405247139143547	0	0
Bacteria	Actinobacteriota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	0.04075311761349744	0.0031444563235016663	0.008940431184223972	0.01979276970122814	0	0.004285867352405443	0	0	0.013265825023767936	0.0700815494393476	0.1837362455872334	0.11818002757533978	0.001455731213788686	0.07789375292101573	0.08207405976922705	0.005314908317831517	0	0.003700380214066995	0.059168096562333586	0.6714060031595577
Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Lawsonella	0.0652049881815959	0.0010481521078338888	0.0019158066823337081	0	0	0	0	0	0	0.1783893985728848	0	0.013131114175037753	0	0	0	0.010629816635663035	0.019704433497536946	0	0	0.04936808846761453
Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Dietziaceae	Dietzia	0	0	0	0	0	0	0	0	0	0	0.010322260988046821	0.013131114175037753	0	0	0.004827885868778062	0	0	0	0	0
Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	0	0	0	0	0	0	0	0	0	0	0.0041289043952187285	0.006565557087518876	0	0.012463000467362519	0	0	0	0	0	0
Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Nocardiaceae	Gordonia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Nocardiaceae	Nocardia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Nocardiaceae	Rhodococcus	0	0	0.0012772044548891386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Nocardiaceae	Williamsia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Nocardiaceae	NA	0	0	0	0	0	0	0	0	0	0	0	0.013131114175037753	0	0	0	0	0	0	0	0
Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinobacteriota	Actinobacteria	Euzebyales	Euzebyaceae	Euzebya	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinobacteriota	Actinobacteria	Euzebyales	Euzebyaceae	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Frankiaceae	Jatrophihabitans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Geodermatophilaceae	Antricoccus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Geodermatophilaceae	Blastococcus	0	0	0	0	0	0	0	0.0013193482419684675	0.013265825023767936	0	0.0020644521976093642	0.055807235243910444	0	0	0	0.005314908317831517	0	0	0	0
Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Geodermatophilaceae	Geodermatophilus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Geodermatophilaceae	Klenkia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Geodermatophilaceae	Modestobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Geodermatophilaceae	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Nakamurellaceae	Nakamurella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Sporichthyaceae	NA	0	0	0.0019158066823337081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinobacteriota	Actinobacteria	Frankiales	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0.04595889961263213	0	0	0.0032185905791853745	0	0	0	0	0
Bacteria	Actinobacteriota	Actinobacteria	Glycomycetales	Glycomycetaceae	Glycomyces	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinobacteriota	Actinobacteria	Kineosporiales	Kineosporiaceae	Angustibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinobacteriota	Actinobacteria	Kineosporiales	Kineosporiaceae	Kineococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinobacteriota	Actinobacteria	Kineosporiales	Kineosporiaceae	Kineosporia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinobacteriota	Actinobacteria	Kineosporiales	Kineosporiaceae	Quadrisphaera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinobacteriota	Actinobacteria	Kineosporiales	Kineosporiaceae	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Beutenbergiaceae	Salana	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Bogoriellaceae	Bogoriella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Bogoriellaceae	Georgenia	0	0	0	0	0	0	0	0	0	0	0.006193356592828093	0.019696671262556628	0	0.006231500233681259	0	0.010629816635663035	0	0	0	0
Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Brevibacteriaceae	Brevibacterium	0	0	0	0	0	0	0	0	0	0	0	0.006565557087518876	0	0	0	0	0	0	0	0
Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Cellulomonadaceae	Actinotalea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Cellulomonadaceae	Cellulomonas	0	0	0.0012772044548891386	0	0	0	0	0	0	0	0.0041289043952187285	0.039393342525113256	0.0043671936413660585	0.0031157501168406296	0	0.010629816635663035	0	0	0	0.01481042654028436
Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Cellulomonadaceae	Oerskovia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Dermabacteraceae	Brachybacterium	0	0	0.0025544089097782772	0	0	0.0021429336762027215	0	0	0	0	0.0041289043952187285	0.026262228350075505	0	0	0	0	0	0	0	0
Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Dermabacteraceae	Dermabacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Dermabacteraceae	Helcobacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Dermatophilaceae	Kineosphaera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Dermatophilaceae	Mobilicoccus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Intrasporangiaceae	Fodinibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Intrasporangiaceae	Janibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Intrasporangiaceae	Knoellia	0.016301247045398974	0	0	0	0	0	0	0	0	0.006371049949031601	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Intrasporangiaceae	Ornithinibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Intrasporangiaceae	Ornithinicoccus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0016092952895926872	0	0	0	0	0
Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Intrasporangiaceae	Ornithinimicrobium	0.008150623522699487	0	0	0	0	0	0	0	0	0	0	0.039393342525113256	0	0.006231500233681259	0.01931154347511225	0	0	0	0	0
Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Intrasporangiaceae	Oryzihumus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Intrasporangiaceae	Serinicoccus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Intrasporangiaceae	Terrabacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Intrasporangiaceae	Tetrasphaera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Intrasporangiaceae	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Agromyces	0	0	0	0	0	0	0	0	0	0	0	0.006565557087518876	0	0	0	0	0	0	0	0
Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Clavibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Conyzicola	0	0	0	0	0	0.15214829101039323	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Curtobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Frigoribacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Frondihabitans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Galbitalea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Herbiconiux	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Leucobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Lysinimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Marisediminicola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Pseudoclavibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Salinibacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Acaricomes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Arthrobacter	0.008150623522699487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Citricoccus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Enteractinococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0016092952895926872	0	0	0	0	0.01481042654028436
Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Garicola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Glutamicibacter	0	0	0	0	0	0	0	0	0	0	0.012386713185656185	0.013131114175037753	0	0	0	0	0	0	0	0
Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Kocuria	0	0.0031444563235016663	6.386022274445693e-4	0	0	0.05143040822886531	0	0	0	0.031855249745158	0.037160139556968556	0.10833169194406146	0.001455731213788686	0.024926000934725037	0.030576610502261063	0	0.019704433497536946	0	0.011833619312466718	0.05430489731437599
Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Micrococcus	0	0	0	0.001979276970122814	0	0	0	0	0	0	0	0.006565557087518876	0	0	0	0	0	0	0	0
Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Neomicrococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Nesterenkonia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Paenarthrobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Paeniglutamicibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Pseudarthrobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010629816635663035	0	0	0	0
Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Rothia	0	0	0	0	0	0.004285867352405443	0	0	0	0	0.0020644521976093642	0.003282778543759438	0	0	0.004827885868778062	0	0	0	0	0
Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Yaniella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	NA	0	0	6.386022274445693e-4	0	0	0	0	0	0	0	0.008257808790437457	0	0	0	0	0.010629816635663035	0	0	0	0
Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Promicromonosporaceae	Cellulosimicrobium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Promicromonosporaceae	Isoptericola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Promicromonosporaceae	Promicromonospora	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Promicromonosporaceae	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Ruaniaceae	Ruania	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Actinoplanes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Couchioplanes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
